Country,Year,Yield,Pesticides,Temperature,Rainfall
Nigeria,1991,2856154.0,0.08,26.12,1150.0
Nigeria,1991,2856154.0,0.08,26.43,1150.0
Nigeria,1991,2856154.0,0.08,26.88,1150.0
Nigeria,1991,2856154.0,0.08,28.37,1150.0
Nigeria,1991,2856154.0,0.08,26.8,1150.0
Nigeria,1992,2868249.0,0.05,26.08,1150.0
Nigeria,1992,2868249.0,0.05,26.49,1150.0
Nigeria,1992,2868249.0,0.05,25.76,1150.0
Nigeria,1992,2868249.0,0.05,25.96,1150.0
Nigeria,1992,2868249.0,0.05,26.73,1150.0
Nigeria,1992,2868249.0,0.05,27.87,1150.0
Nigeria,1992,2868249.0,0.05,26.49,1150.0
Nigeria,1993,2852585.0,0.03,26.44,1150.0
Nigeria,1993,2852585.0,0.03,26.7,1150.0
Nigeria,1993,2852585.0,0.03,26.25,1150.0
Nigeria,1993,2852585.0,0.03,26.51,1150.0
Nigeria,1993,2852585.0,0.03,26.9,1150.0
Nigeria,1993,2852585.0,0.03,28.54,1150.0
Nigeria,1993,2852585.0,0.03,26.7,1150.0
Nigeria,1994,2695443.0,0.03,26.18,1150.0
Nigeria,1994,2695443.0,0.03,26.6,1150.0
Nigeria,1994,2695443.0,0.03,25.9,1150.0
Nigeria,1994,2695443.0,0.03,26.13,1150.0
Nigeria,1994,2695443.0,0.03,26.84,1150.0
Nigeria,1994,2695443.0,0.03,28.04,1150.0
Nigeria,1994,2695443.0,0.03,26.69,1150.0
Nigeria,1995,2625632.0,0.06,26.62,1150.0
Nigeria,1995,2625632.0,0.06,26.85,1150.0
Nigeria,1995,2625632.0,0.06,26.37,1150.0
Nigeria,1995,2625632.0,0.06,26.56,1150.0
Nigeria,1995,2625632.0,0.06,27.07,1150.0
Nigeria,1995,2625632.0,0.06,28.28,1150.0
Nigeria,1995,2625632.0,0.06,26.97,1150.0
Nigeria,1996,2575630.0,0.11,26.58,1150.0
Nigeria,1996,2575630.0,0.11,26.77,1150.0
Nigeria,1996,2575630.0,0.11,26.39,1150.0
Nigeria,1996,2575630.0,0.11,26.64,1150.0
Nigeria,1996,2575630.0,0.11,26.92,1150.0
Nigeria,1996,2575630.0,0.11,28.44,1150.0
Nigeria,1996,2575630.0,0.11,26.77,1150.0
Nigeria,1997,2645835.0,0.26,26.48,1150.0
Nigeria,1997,2645835.0,0.26,26.73,1150.0
Nigeria,1997,2645835.0,0.26,26.3,1150.0
Nigeria,1997,2645835.0,0.26,26.66,1150.0
Nigeria,1997,2645835.0,0.26,26.91,1150.0
Nigeria,1997,2645835.0,0.26,28.43,1150.0
Nigeria,1997,2645835.0,0.26,26.76,1150.0
Nigeria,1998,2558921.0,0.24,27.04,1150.0
Nigeria,1998,2558921.0,0.24,27.36,1150.0
Nigeria,1998,2558921.0,0.24,26.73,1150.0
Nigeria,1998,2558921.0,0.24,26.93,1150.0
Nigeria,1998,2558921.0,0.24,27.53,1150.0
Nigeria,1998,2558921.0,0.24,28.73,1150.0
Nigeria,1998,2558921.0,0.24,27.41,1150.0
Nigeria,1999,2516254.0,0.2,26.85,1150.0
Nigeria,1999,2516254.0,0.2,26.85,1150.0
Nigeria,1999,2516254.0,0.2,26.65,1150.0
Nigeria,1999,2516254.0,0.2,26.85,1150.0
Nigeria,1999,2516254.0,0.2,27.03,1150.0
Nigeria,1999,2516254.0,0.2,28.57,1150.0
Nigeria,1999,2516254.0,0.2,26.74,1150.0
Nigeria,2000,2500360.0,0.1,26.32,1150.0
Nigeria,2000,2500360.0,0.1,26.75,1150.0
Nigeria,2000,2500360.0,0.1,26.07,1150.0
Nigeria,2000,2500360.0,0.1,26.38,1150.0
Nigeria,2000,2500360.0,0.1,27.02,1150.0
Nigeria,2000,2500360.0,0.1,28.5,1150.0
Nigeria,2000,2500360.0,0.1,26.76,1150.0
Nigeria,2001,2529558.0,0.11,26.58,1150.0
Nigeria,2001,2529558.0,0.11,26.76,1150.0
Nigeria,2001,2529558.0,0.11,26.33,1150.0
Nigeria,2001,2529558.0,0.11,26.47,1150.0
Nigeria,2001,2529558.0,0.11,26.92,1150.0
Nigeria,2001,2529558.0,0.11,28.3,1150.0
Nigeria,2001,2529558.0,0.11,26.67,1150.0
Nigeria,2002,2313122.0,0.17,26.95,1150.0
Nigeria,2002,2313122.0,0.17,26.98,1150.0
Nigeria,2002,2313122.0,0.17,26.73,1150.0
Nigeria,2002,2313122.0,0.17,26.96,1150.0
Nigeria,2002,2313122.0,0.17,27.13,1150.0
Nigeria,2002,2313122.0,0.17,28.72,1150.0
Nigeria,2002,2313122.0,0.17,27.01,1150.0
Nigeria,2004,2413135.0,0.3,26.95,1150.0
Nigeria,2004,2413135.0,0.3,27.11,1150.0
Nigeria,2004,2413135.0,0.3,26.73,1150.0
Nigeria,2004,2413135.0,0.3,26.99,1150.0
Nigeria,2004,2413135.0,0.3,27.32,1150.0
Nigeria,2004,2413135.0,0.3,28.88,1150.0
Nigeria,2004,2413135.0,0.3,27.19,1150.0
Nigeria,2005,2465479.0,0.36,27.09,1150.0
Nigeria,2005,2465479.0,0.36,27.27,1150.0
Nigeria,2005,2465479.0,0.36,26.94,1150.0
Nigeria,2005,2465479.0,0.36,27.27,1150.0
Nigeria,2005,2465479.0,0.36,27.39,1150.0
Nigeria,2005,2465479.0,0.36,29.04,1150.0
Nigeria,2005,2465479.0,0.36,27.16,1150.0
Nigeria,2006,2517285.0,0.32,27.24,1150.0
Nigeria,2006,2517285.0,0.32,27.38,1150.0
Nigeria,2006,2517285.0,0.32,27.03,1150.0
Nigeria,2006,2517285.0,0.32,27.26,1150.0
Nigeria,2006,2517285.0,0.32,27.53,1150.0
Nigeria,2006,2517285.0,0.32,29.06,1150.0
Nigeria,2006,2517285.0,0.32,27.29,1150.0
Nigeria,2007,2617092.0,0.23,27.2,1150.0
Nigeria,2007,2617092.0,0.23,27.29,1150.0
Nigeria,2007,2617092.0,0.23,26.99,1150.0
Nigeria,2007,2617092.0,0.23,27.25,1150.0
Nigeria,2007,2617092.0,0.23,27.46,1150.0
Nigeria,2007,2617092.0,0.23,28.79,1150.0
Nigeria,2007,2617092.0,0.23,27.32,1150.0
Nigeria,2008,2638142.0,0.27,26.75,1150.0
Nigeria,2008,2638142.0,0.27,27.07,1150.0
Nigeria,2008,2638142.0,0.27,26.41,1150.0
Nigeria,2008,2638142.0,0.27,26.71,1150.0
Nigeria,2008,2638142.0,0.27,27.3,1150.0
Nigeria,2008,2638142.0,0.27,28.51,1150.0
Nigeria,2008,2638142.0,0.27,27.18,1150.0
Nigeria,2009,2615896.0,0.42,27.19,1150.0
Nigeria,2009,2615896.0,0.42,27.35,1150.0
Nigeria,2009,2615896.0,0.42,27.03,1150.0
Nigeria,2009,2615896.0,0.42,27.48,1150.0
Nigeria,2009,2615896.0,0.42,27.53,1150.0
Nigeria,2009,2615896.0,0.42,29.29,1150.0
Nigeria,2009,2615896.0,0.42,27.45,1150.0
Nigeria,2010,2744948.0,0.63,27.35,1150.0
Nigeria,2010,2744948.0,0.63,27.56,1150.0
Nigeria,2010,2744948.0,0.63,27.21,1150.0
Nigeria,2010,2744948.0,0.63,27.64,1150.0
Nigeria,2010,2744948.0,0.63,27.79,1150.0
Nigeria,2010,2744948.0,0.63,29.39,1150.0
Nigeria,2010,2744948.0,0.63,27.49,1150.0
Nigeria,2011,2597336.0,0.73,27.09,1150.0
Nigeria,2011,2597336.0,0.73,27.13,1150.0
Nigeria,2011,2597336.0,0.73,26.93,1150.0
Nigeria,2011,2597336.0,0.73,27.2,1150.0
Nigeria,2011,2597336.0,0.73,27.35,1150.0
Nigeria,2011,2597336.0,0.73,28.84,1150.0
Nigeria,2011,2597336.0,0.73,27.18,1150.0
Nigeria,2012,2424397.0,0.8,26.93,1150.0
Nigeria,2012,2424397.0,0.8,27.0,1150.0
Nigeria,2012,2424397.0,0.8,26.68,1150.0
Nigeria,2012,2424397.0,0.8,26.87,1150.0
Nigeria,2012,2424397.0,0.8,27.15,1150.0
Nigeria,2012,2424397.0,0.8,28.57,1150.0
Nigeria,2012,2424397.0,0.8,27.0,1150.0
Nigeria,2013,2349151.0,0.96,27.25,1150.0
Nigeria,2013,2349151.0,0.96,27.17,1150.0
Nigeria,2013,2349151.0,0.96,27.16,1150.0
Nigeria,2013,2349151.0,0.96,27.76,1150.0
Nigeria,2013,2349151.0,0.96,27.36,1150.0
Nigeria,2013,2349151.0,0.96,29.71,1150.0
Nigeria,2013,2349151.0,0.96,27.24,1150.0
Norway,1990,7721558.0,1.37,4.55,1414.0
Norway,1991,8121794.0,0.85,3.4,1414.0
Norway,1992,7782377.0,0.87,3.83,1414.0
Norway,1993,8174385.0,0.84,2.72,1414.0
Norway,1994,8102655.0,0.94,2.74,1414.0
Norway,1995,8599209.0,0.92,3.08,1414.0
Norway,1996,7145090.0,0.7,1.88,1414.0
Norway,1997,7860999.0,0.82,3.87,1414.0
Norway,1998,7598487.0,1.03,3.06,1414.0
Norway,1999,7665805.0,0.9,3.73,1414.0
Norway,2000,7946142.0,0.39,4.52,1414.0
Norway,2001,8017539.0,0.58,2.68,1414.0
Norway,2002,8204833.0,0.91,3.57,1414.0
Norway,2004,8520581.0,0.95,3.79,1414.0
Norway,2005,8588086.0,0.6,4.26,1414.0
Norway,2006,8241258.0,0.81,4.43,1414.0
Norway,2007,9091474.0,0.84,3.96,1414.0
Norway,2008,8728913.0,0.94,4.16,1414.0
Norway,2009,8452103.0,0.64,3.31,1414.0
Norway,2010,8976314.0,0.84,1.3,1414.0
Norway,2011,7931062.0,1.0,4.14,1414.0
Norway,2012,8052338.0,1.0,3.09,1414.0
Norway,2013,8175782.0,0.94,3.5,1414.0
Pakistan,1990,5923936.0,0.18,24.81,494.0
Pakistan,1990,5923936.0,0.18,23.14,494.0
Pakistan,1990,5923936.0,0.18,27.0,494.0
Pakistan,1990,5923936.0,0.18,23.14,494.0
Pakistan,1990,5923936.0,0.18,26.39,494.0
Pakistan,1990,5923936.0,0.18,24.81,494.0
Pakistan,1990,5923936.0,0.18,26.23,494.0
Pakistan,1990,5923936.0,0.18,19.36,494.0
Pakistan,1990,5923936.0,0.18,23.14,494.0
Pakistan,1991,5936357.0,0.2,24.38,494.0
Pakistan,1991,5936357.0,0.2,22.48,494.0
Pakistan,1991,5936357.0,0.2,26.98,494.0
Pakistan,1991,5936357.0,0.2,22.48,494.0
Pakistan,1991,5936357.0,0.2,26.34,494.0
Pakistan,1991,5936357.0,0.2,24.38,494.0
Pakistan,1991,5936357.0,0.2,25.87,494.0
Pakistan,1991,5936357.0,0.2,18.48,494.0
Pakistan,1991,5936357.0,0.2,22.48,494.0
Pakistan,1992,6098942.0,0.18,24.31,494.0
Pakistan,1992,6098942.0,0.18,22.36,494.0
Pakistan,1992,6098942.0,0.18,26.91,494.0
Pakistan,1992,6098942.0,0.18,22.36,494.0
Pakistan,1992,6098942.0,0.18,26.36,494.0
Pakistan,1992,6098942.0,0.18,24.31,494.0
Pakistan,1992,6098942.0,0.18,25.71,494.0
Pakistan,1992,6098942.0,0.18,18.34,494.0
Pakistan,1992,6098942.0,0.18,22.36,494.0
Pakistan,1993,5940060.0,0.16,25.04,494.0
Pakistan,1993,5940060.0,0.16,23.08,494.0
Pakistan,1993,5940060.0,0.16,27.72,494.0
Pakistan,1993,5940060.0,0.16,23.08,494.0
Pakistan,1993,5940060.0,0.16,27.25,494.0
Pakistan,1993,5940060.0,0.16,25.04,494.0
Pakistan,1993,5940060.0,0.16,26.51,494.0
Pakistan,1993,5940060.0,0.16,18.91,494.0
Pakistan,1993,5940060.0,0.16,23.08,494.0
Pakistan,1994,6271597.0,0.2,24.78,494.0
Pakistan,1994,6271597.0,0.2,22.93,494.0
Pakistan,1994,6271597.0,0.2,26.87,494.0
Pakistan,1994,6271597.0,0.2,22.93,494.0
Pakistan,1994,6271597.0,0.2,26.36,494.0
Pakistan,1994,6271597.0,0.2,24.78,494.0
Pakistan,1994,6271597.0,0.2,26.13,494.0
Pakistan,1994,6271597.0,0.2,18.78,494.0
Pakistan,1994,6271597.0,0.2,22.93,494.0
Pakistan,1995,6346475.0,0.25,24.58,494.0
Pakistan,1995,6346475.0,0.25,22.61,494.0
Pakistan,1995,6346475.0,0.25,27.11,494.0
Pakistan,1995,6346475.0,0.25,22.61,494.0
Pakistan,1995,6346475.0,0.25,26.63,494.0
Pakistan,1995,6346475.0,0.25,24.58,494.0
Pakistan,1995,6346475.0,0.25,26.09,494.0
Pakistan,1995,6346475.0,0.25,18.68,494.0
Pakistan,1995,6346475.0,0.25,22.61,494.0
Pakistan,1996,6391718.0,0.38,24.43,494.0
Pakistan,1996,6391718.0,0.38,22.61,494.0
Pakistan,1996,6391718.0,0.38,27.17,494.0
Pakistan,1996,6391718.0,0.38,22.61,494.0
Pakistan,1996,6391718.0,0.38,26.5,494.0
Pakistan,1996,6391718.0,0.38,24.43,494.0
Pakistan,1996,6391718.0,0.38,25.92,494.0
Pakistan,1996,6391718.0,0.38,18.72,494.0
Pakistan,1996,6391718.0,0.38,22.61,494.0
Pakistan,1997,6303389.0,0.53,23.76,494.0
Pakistan,1997,6303389.0,0.53,22.14,494.0
Pakistan,1997,6303389.0,0.53,26.82,494.0
Pakistan,1997,6303389.0,0.53,22.14,494.0
Pakistan,1997,6303389.0,0.53,26.29,494.0
Pakistan,1997,6303389.0,0.53,23.76,494.0
Pakistan,1997,6303389.0,0.53,25.16,494.0
Pakistan,1997,6303389.0,0.53,18.62,494.0
Pakistan,1997,6303389.0,0.53,22.14,494.0
Pakistan,1998,6386050.0,0.58,24.91,494.0
Pakistan,1998,6386050.0,0.58,23.11,494.0
Pakistan,1998,6386050.0,0.58,27.89,494.0
Pakistan,1998,6386050.0,0.58,23.11,494.0
Pakistan,1998,6386050.0,0.58,27.36,494.0
Pakistan,1998,6386050.0,0.58,24.91,494.0
Pakistan,1998,6386050.0,0.58,26.41,494.0
Pakistan,1998,6386050.0,0.58,19.15,494.0
Pakistan,1998,6386050.0,0.58,23.11,494.0
Pakistan,1999,6140373.0,0.64,25.5,494.0
Pakistan,1999,6140373.0,0.64,23.8,494.0
Pakistan,1999,6140373.0,0.64,27.54,494.0
Pakistan,1999,6140373.0,0.64,23.8,494.0
Pakistan,1999,6140373.0,0.64,27.14,494.0
Pakistan,1999,6140373.0,0.64,25.5,494.0
Pakistan,1999,6140373.0,0.64,26.8,494.0
Pakistan,1999,6140373.0,0.64,19.84,494.0
Pakistan,1999,6140373.0,0.64,23.8,494.0
Pakistan,2000,5985614.0,0.88,25.32,494.0
Pakistan,2000,5985614.0,0.88,23.6,494.0
Pakistan,2000,5985614.0,0.88,27.73,494.0
Pakistan,2000,5985614.0,0.88,23.6,494.0
Pakistan,2000,5985614.0,0.88,27.12,494.0
Pakistan,2000,5985614.0,0.88,25.32,494.0
Pakistan,2000,5985614.0,0.88,26.71,494.0
Pakistan,2000,5985614.0,0.88,19.68,494.0
Pakistan,2000,5985614.0,0.88,23.6,494.0
Pakistan,2001,5832181.0,0.75,25.18,494.0
Pakistan,2001,5832181.0,0.75,23.62,494.0
Pakistan,2001,5832181.0,0.75,27.7,494.0
Pakistan,2001,5832181.0,0.75,23.62,494.0
Pakistan,2001,5832181.0,0.75,27.28,494.0
Pakistan,2001,5832181.0,0.75,25.18,494.0
Pakistan,2001,5832181.0,0.75,26.5,494.0
Pakistan,2001,5832181.0,0.75,19.79,494.0
Pakistan,2001,5832181.0,0.75,23.62,494.0
Pakistan,2002,5782693.0,0.72,25.61,494.0
Pakistan,2002,5782693.0,0.72,23.83,494.0
Pakistan,2002,5782693.0,0.72,27.88,494.0
Pakistan,2002,5782693.0,0.72,23.83,494.0
Pakistan,2002,5782693.0,0.72,27.2,494.0
Pakistan,2002,5782693.0,0.72,25.61,494.0
Pakistan,2002,5782693.0,0.72,27.0,494.0
Pakistan,2002,5782693.0,0.72,19.7,494.0
Pakistan,2002,5782693.0,0.72,23.83,494.0
Pakistan,2004,6089309.0,0.67,25.55,494.0
Pakistan,2004,6089309.0,0.67,23.78,494.0
Pakistan,2004,6089309.0,0.67,27.94,494.0
Pakistan,2004,6089309.0,0.67,23.78,494.0
Pakistan,2004,6089309.0,0.67,27.5,494.0
Pakistan,2004,6089309.0,0.67,25.55,494.0
Pakistan,2004,6089309.0,0.67,26.96,494.0
Pakistan,2004,6089309.0,0.67,19.93,494.0
Pakistan,2004,6089309.0,0.67,23.78,494.0
Pakistan,2005,6196269.0,0.64,24.66,494.0
Pakistan,2005,6196269.0,0.64,22.8,494.0
Pakistan,2005,6196269.0,0.64,27.21,494.0
Pakistan,2005,6196269.0,0.64,22.8,494.0
Pakistan,2005,6196269.0,0.64,26.8,494.0
Pakistan,2005,6196269.0,0.64,24.66,494.0
Pakistan,2005,6196269.0,0.64,26.04,494.0
Pakistan,2005,6196269.0,0.64,18.75,494.0
Pakistan,2005,6196269.0,0.64,22.8,494.0
Pakistan,2006,5918306.0,0.61,25.17,494.0
Pakistan,2006,5918306.0,0.61,23.28,494.0
Pakistan,2006,5918306.0,0.61,27.29,494.0
Pakistan,2006,5918306.0,0.61,23.28,494.0
Pakistan,2006,5918306.0,0.61,26.73,494.0
Pakistan,2006,5918306.0,0.61,25.17,494.0
Pakistan,2006,5918306.0,0.61,26.46,494.0
Pakistan,2006,5918306.0,0.61,19.53,494.0
Pakistan,2006,5918306.0,0.61,23.28,494.0
Pakistan,2007,6079925.0,0.58,25.16,494.0
Pakistan,2007,6079925.0,0.58,23.33,494.0
Pakistan,2007,6079925.0,0.58,27.69,494.0
Pakistan,2007,6079925.0,0.58,23.33,494.0
Pakistan,2007,6079925.0,0.58,27.21,494.0
Pakistan,2007,6079925.0,0.58,25.16,494.0
Pakistan,2007,6079925.0,0.58,26.53,494.0
Pakistan,2007,6079925.0,0.58,19.5,494.0
Pakistan,2007,6079925.0,0.58,23.33,494.0
Pakistan,2008,6121811.0,0.56,24.89,494.0
Pakistan,2008,6121811.0,0.56,23.21,494.0
Pakistan,2008,6121811.0,0.56,27.23,494.0
Pakistan,2008,6121811.0,0.56,23.21,494.0
Pakistan,2008,6121811.0,0.56,26.74,494.0
Pakistan,2008,6121811.0,0.56,24.89,494.0
Pakistan,2008,6121811.0,0.56,26.33,494.0
Pakistan,2008,6121811.0,0.56,19.34,494.0
Pakistan,2008,6121811.0,0.56,23.21,494.0
Pakistan,2009,6130178.0,0.52,25.37,494.0
Pakistan,2009,6130178.0,0.52,23.62,494.0
Pakistan,2009,6130178.0,0.52,27.88,494.0
Pakistan,2009,6130178.0,0.52,23.62,494.0
Pakistan,2009,6130178.0,0.52,27.41,494.0
Pakistan,2009,6130178.0,0.52,25.37,494.0
Pakistan,2009,6130178.0,0.52,26.68,494.0
Pakistan,2009,6130178.0,0.52,19.3,494.0
Pakistan,2009,6130178.0,0.52,23.62,494.0
Pakistan,2010,5866972.0,0.49,25.48,494.0
Pakistan,2010,5866972.0,0.49,23.75,494.0
Pakistan,2010,5866972.0,0.49,28.0,494.0
Pakistan,2010,5866972.0,0.49,23.75,494.0
Pakistan,2010,5866972.0,0.49,27.45,494.0
Pakistan,2010,5866972.0,0.49,25.48,494.0
Pakistan,2010,5866972.0,0.49,26.79,494.0
Pakistan,2010,5866972.0,0.49,19.52,494.0
Pakistan,2010,5866972.0,0.49,23.75,494.0
Pakistan,2011,6245615.0,0.45,24.98,494.0
Pakistan,2011,6245615.0,0.45,23.36,494.0
Pakistan,2011,6245615.0,0.45,27.41,494.0
Pakistan,2011,6245615.0,0.45,23.36,494.0
Pakistan,2011,6245615.0,0.45,27.02,494.0
Pakistan,2011,6245615.0,0.45,24.98,494.0
Pakistan,2011,6245615.0,0.45,26.32,494.0
Pakistan,2011,6245615.0,0.45,19.53,494.0
Pakistan,2011,6245615.0,0.45,23.36,494.0
Pakistan,2012,5991595.0,0.41,24.87,494.0
Pakistan,2012,5991595.0,0.41,23.1,494.0
Pakistan,2012,5991595.0,0.41,27.23,494.0
Pakistan,2012,5991595.0,0.41,23.1,494.0
Pakistan,2012,5991595.0,0.41,26.75,494.0
Pakistan,2012,5991595.0,0.41,24.87,494.0
Pakistan,2012,5991595.0,0.41,26.11,494.0
Pakistan,2012,5991595.0,0.41,18.74,494.0
Pakistan,2012,5991595.0,0.41,23.1,494.0
Pakistan,2013,6052541.0,0.38,25.95,494.0
Pakistan,2013,6052541.0,0.38,24.27,494.0
Pakistan,2013,6052541.0,0.38,27.9,494.0
Pakistan,2013,6052541.0,0.38,24.27,494.0
Pakistan,2013,6052541.0,0.38,27.21,494.0
Pakistan,2013,6052541.0,0.38,25.95,494.0
Pakistan,2013,6052541.0,0.38,27.38,494.0
Pakistan,2013,6052541.0,0.38,19.98,494.0
Pakistan,2013,6052541.0,0.38,24.27,494.0
Papua New Guinea,1990,3379230.0,1.01,25.27,3142.0
Papua New Guinea,1991,3445647.0,0.99,25.04,3142.0
Papua New Guinea,1992,3406789.0,0.95,25.3,3142.0
Papua New Guinea,1993,3379905.0,0.89,25.02,3142.0
Papua New Guinea,1994,3231914.0,0.87,25.07,3142.0
Papua New Guinea,1995,3214152.0,0.82,25.44,3142.0
Papua New Guinea,1996,3275365.0,0.73,25.41,3142.0
Papua New Guinea,1997,3342347.0,0.58,24.86,3142.0
Papua New Guinea,1998,3234156.0,0.41,26.05,3142.0
Papua New Guinea,1999,3331867.0,0.31,25.38,3142.0
Papua New Guinea,2000,3367402.0,0.26,25.4,3142.0
Papua New Guinea,2001,3538950.0,0.24,25.43,3142.0
Papua New Guinea,2002,3306047.0,0.28,25.48,3142.0
Papua New Guinea,2004,3270944.0,0.38,25.23,3142.0
Papua New Guinea,2005,3270069.0,0.38,25.51,3142.0
Papua New Guinea,2006,2975455.0,0.39,25.04,3142.0
Papua New Guinea,2007,3016410.0,0.38,25.2,3142.0
Papua New Guinea,2008,3041148.0,0.38,25.17,3142.0
Papua New Guinea,2009,3046972.0,0.39,25.08,3142.0
Papua New Guinea,2010,3049643.0,0.41,25.74,3142.0
Papua New Guinea,2011,3054063.0,0.54,25.17,3142.0
Papua New Guinea,2012,3018521.0,0.67,25.14,3142.0
Papua New Guinea,2013,3050813.0,0.8,25.44,3142.0
Peru,1990,8113453.0,0.3,16.84,1738.0
Peru,1991,8275456.0,0.29,17.15,1738.0
Peru,1992,8061887.0,0.29,17.96,1738.0
Peru,1993,8294198.0,0.28,17.56,1738.0
Peru,1994,8827732.0,0.26,17.31,1738.0
Peru,1995,9022154.0,0.26,17.26,1738.0
Peru,1996,9383895.0,0.31,16.45,1738.0
Peru,1997,9244411.0,0.35,18.62,1738.0
Peru,1998,8874101.0,0.36,18.13,1738.0
Peru,1999,9484044.0,0.34,16.65,1738.0
Peru,2000,9432398.0,0.42,17.02,1738.0
Peru,2001,9897104.0,0.55,16.95,1738.0
Peru,2002,10171884.0,0.52,17.44,1738.0
Peru,2004,9959062.0,0.55,17.29,1738.0
Peru,2005,10137654.0,0.62,17.02,1738.0
Peru,2006,10479373.0,0.72,17.61,1738.0
Peru,2007,10762079.0,0.49,16.68,1738.0
Peru,2008,11158245.0,0.83,17.34,1738.0
Peru,2009,11004004.0,0.78,17.4,1738.0
Peru,2010,11127742.0,1.01,16.97,1738.0
Peru,2011,11149345.0,0.96,17.03,1738.0
Peru,2012,11394842.0,1.16,17.68,1738.0
Peru,2013,11708410.0,1.15,17.0,1738.0
Philippines,1990,6026961.0,1.53,26.85,2348.0
Philippines,1990,6026961.0,1.53,26.86,2348.0
Philippines,1990,6026961.0,1.53,26.28,2348.0
Philippines,1991,6241827.0,1.55,26.69,2348.0
Philippines,1991,6241827.0,1.55,26.66,2348.0
Philippines,1991,6241827.0,1.55,25.98,2348.0
Philippines,1992,6244280.0,1.58,26.72,2348.0
Philippines,1992,6244280.0,1.58,26.78,2348.0
Philippines,1992,6244280.0,1.58,26.14,2348.0
Philippines,1993,6063980.0,1.62,26.87,2348.0
Philippines,1993,6063980.0,1.62,26.83,2348.0
Philippines,1993,6063980.0,1.62,26.22,2348.0
Philippines,1994,6091923.0,1.67,26.89,2348.0
Philippines,1994,6091923.0,1.67,26.86,2348.0
Philippines,1994,6091923.0,1.67,26.28,2348.0
Philippines,1995,5927350.0,1.73,26.8,2348.0
Philippines,1995,5927350.0,1.73,26.77,2348.0
Philippines,1995,5927350.0,1.73,26.19,2348.0
Philippines,1996,5933812.0,1.73,26.95,2348.0
Philippines,1996,5933812.0,1.73,26.84,2348.0
Philippines,1996,5933812.0,1.73,26.35,2348.0
Philippines,1997,5913851.0,1.7,26.99,2348.0
Philippines,1997,5913851.0,1.7,26.96,2348.0
Philippines,1997,5913851.0,1.7,26.32,2348.0
Philippines,1998,5680545.0,1.72,27.8,2348.0
Philippines,1998,5680545.0,1.72,27.71,2348.0
Philippines,1998,5680545.0,1.72,27.28,2348.0
Philippines,1999,5614331.0,1.79,27.07,2348.0
Philippines,1999,5614331.0,1.79,26.93,2348.0
Philippines,1999,5614331.0,1.79,26.42,2348.0
Philippines,2000,5579409.0,1.79,27.02,2348.0
Philippines,2000,5579409.0,1.79,26.97,2348.0
Philippines,2000,5579409.0,1.79,26.47,2348.0
Philippines,2001,5636205.0,1.81,27.17,2348.0
Philippines,2001,5636205.0,1.81,27.13,2348.0
Philippines,2001,5636205.0,1.81,26.41,2348.0
Philippines,2002,5686500.0,1.87,27.1,2348.0
Philippines,2002,5686500.0,1.87,27.04,2348.0
Philippines,2002,5686500.0,1.87,26.44,2348.0
Philippines,2004,5966120.0,1.81,27.09,2348.0
Philippines,2004,5966120.0,1.81,26.99,2348.0
Philippines,2004,5966120.0,1.81,26.29,2348.0
Philippines,2005,5922387.0,1.86,27.12,2348.0
Philippines,2005,5922387.0,1.86,27.07,2348.0
Philippines,2005,5922387.0,1.86,26.56,2348.0
Philippines,2006,5919263.0,1.87,27.23,2348.0
Philippines,2006,5919263.0,1.87,27.17,2348.0
Philippines,2006,5919263.0,1.87,26.66,2348.0
Philippines,2007,5964025.0,1.89,27.21,2348.0
Philippines,2007,5964025.0,1.89,27.17,2348.0
Philippines,2007,5964025.0,1.89,26.52,2348.0
Philippines,2008,6161601.0,1.91,26.94,2348.0
Philippines,2008,6161601.0,1.91,26.85,2348.0
Philippines,2008,6161601.0,1.91,26.29,2348.0
Philippines,2009,5864960.0,1.88,26.92,2348.0
Philippines,2009,5864960.0,1.88,26.81,2348.0
Philippines,2009,5864960.0,1.88,26.29,2348.0
Philippines,2010,5775211.0,2.01,27.49,2348.0
Philippines,2010,5775211.0,2.01,27.24,2348.0
Philippines,2010,5775211.0,2.01,26.84,2348.0
Philippines,2011,5979962.0,1.97,26.82,2348.0
Philippines,2011,5979962.0,1.97,26.68,2348.0
Philippines,2011,5979962.0,1.97,26.16,2348.0
Philippines,2012,5953023.0,1.98,27.34,2348.0
Philippines,2012,5953023.0,1.98,27.2,2348.0
Philippines,2012,5953023.0,1.98,26.6,2348.0
Philippines,2013,5891022.0,2.04,27.87,2348.0
Philippines,2013,5891022.0,2.04,27.49,2348.0
Philippines,2013,5891022.0,2.04,27.09,2348.0
Poland,1990,4920990.0,0.37,9.2,600.0
Poland,1991,5102724.0,0.37,7.9,600.0
Poland,1992,4626782.0,0.5,8.65,600.0
Poland,1993,5456636.0,0.6,7.67,600.0
Poland,1994,4679993.0,0.64,8.78,600.0
Poland,1995,5133833.0,0.49,8.16,600.0
Poland,1996,5471857.0,0.68,6.71,600.0
Poland,1997,5190545.0,0.66,7.81,600.0
Poland,1998,5424401.0,0.6,8.17,600.0
Poland,1999,5236060.0,0.59,8.96,600.0
Poland,2000,5458278.0,0.62,9.56,600.0
Poland,2001,5567870.0,0.64,8.26,600.0
Poland,2002,6517952.0,0.78,9.14,600.0
Poland,2004,6579698.0,0.67,8.33,600.0
